,Intercept,C(Month)[T.2],C(Month)[T.3],C(Month)[T.4],C(Month)[T.5],C(Month)[T.6],C(Month)[T.7],C(Month)[T.8],C(Month)[T.9],C(Month)[T.10],C(Month)[T.11],C(Month)[T.12],CPI,Unemployment,Fuel_Price,Holiday_Flag,Cluster,Risk_Tier,Avg_Weekly_Sales
11,-0.4166003714097112,0.06381493801861815,0.013103961404290706,0.0351001592521369,0.025273744415752815,0.02984126709634196,0.02399903347688459,0.0455437058381586,0.010720194286232339,0.03694495948077473,0.1406401817938426,0.003024709789042554,0.0014667613473528284,0.012288647191921832,-0.006179811703826706,-0.03426774911347777,0,Stable,1356383.1244755245
12,-1.7569428075016598,0.05928245477611534,0.017406342390974272,0.03818238668725929,0.03819075863839816,0.03706687764035218,0.021095488364047156,0.06609088342879153,-0.006031915440235828,0.06671684216675748,0.1947086151904471,-0.024675444619585665,0.013540313021248982,0.009015504126607347,-0.03823676700002229,0.021620018912305042,2,Resilient,1009001.6094405595
13,4.372476292034091,0.05337508580602359,0.034721535377230064,0.023161143176406856,0.02219642580886095,0.023574544670126665,-0.008100669015091754,0.023624370793050346,-0.006755287816658968,0.018649521325274344,0.12924296164339824,-0.004918975632275405,-0.03198902691594217,-0.05586253320075088,0.03656889468020171,-0.023344218950998065,3,Moderately Exposed,2003620.3062937064
14,0.672667608537015,0.05345097124130378,0.028993107553157187,0.03557592525692059,0.05553762886824404,0.012973416720069186,0.014469058150846498,0.05544941698577628,0.016836454370610016,0.05538799048068886,0.13019551301155555,-0.004467242615352127,-0.0011754386865206847,-0.054284004822928555,-0.003884649837893153,-0.014686564565577508,0,Stable,2020978.4009790209
15,-0.15450755459806678,0.05713332632520414,0.05608345593446006,0.060228847097916836,0.1184157364575252,0.04010021747521058,0.030346757594198026,0.06463091982643981,0.007058595131025476,0.06585355543471715,0.23952750485674631,-0.013263179179499818,0.004359871516913158,-0.0479913354754711,-0.028543074869304647,0.05852431759163852,2,Resilient,623312.474965035
16,1.4333305872702642,0.08801749823858435,0.08855659776225917,0.03577490120347074,0.1361393364782414,0.11908575842300437,0.07889296441500732,0.08250480643739369,0.04772720141296686,0.09527875470517297,0.18511098221459305,0.11328791371283514,-0.005509656246552023,-0.061970840192730636,-0.013938634214777606,-0.009290298663465625,2,Resilient,519247.7300699301
17,0.6436411202454849,-0.08992682944496452,-0.061635699324816176,-0.0531845337049498,-0.05545670425392833,-0.070574604981625,-0.08720836869729463,-0.0805935117974308,-0.06388180659172683,-0.06847478129840542,-0.03636386044901477,-0.1435357177302165,-0.00478403772489747,-0.0034765676920828215,0.020379260720546945,0.12359511057290001,0,Stable,893581.3904195804
18,1.9524303900157074,0.03827357320234528,0.022192335694598452,0.03000773634133564,0.06458303554288077,0.037232788432954494,0.019584492603398118,0.08909836729270816,0.01403193520800991,0.08069115725156945,0.15461256028880266,-0.026605957298669904,-0.012428537782178794,-0.04691536135362048,0.03036418327309609,0.08019690021640183,3,Moderately Exposed,1084718.421048951
19,-0.13039041038060906,0.016743082011916093,0.020142270481233543,0.024073055223178264,0.0560824162014634,0.0035918630461818438,-0.0025061045358357667,0.05790640154921321,-0.01646815057833019,0.02087829322141163,0.11905811867554504,-0.010263282236057866,0.0038917978961410474,-0.03909741495220028,-0.02742309792026385,-0.008863065355300008,2,Resilient,1444999.0356643356
20,0.7279170904597062,0.06679857811863577,0.03850565845094524,0.046733875918264875,0.06365068137303846,0.03390397158582668,0.025830607884850712,0.04670886644362131,0.047027989699432685,0.04341957157271835,0.14997591090860235,0.008959734790937132,-0.0012252212468350497,-0.058696866889599755,-0.02163755617339264,-0.07604037403869673,2,Resilient,2107676.8703496503
